attempts,probability,status,block,decryption_level
5562,0.7,intercepted,block,advanced
5563,0.72,intercepted,block,advanced
5564,0.74,intercepted,block,advanced
5565,0.71,intercepted,block,advanced
5566,0.83,intercepted,block,advanced
5567,0.74,intercepted,block,advanced
5568,0.73,intercepted,block,advanced
5569,0.81,intercepted,block,advanced
5570,0.63,susceptible,attempt,advanced
5571,0.71,intercepted,block,advanced
5572,0.71,intercepted,block,advanced
5573,0.7,intercepted,block,advanced
5574,0.7,intercepted,block,advanced
5575,0.71,intercepted,block,advanced
5576,0.8,intercepted,block,advanced
5577,0.75,intercepted,block,advanced
5578,0.74,intercepted,block,advanced
5579,0.73,intercepted,block,advanced
5580,0.69,intercepted,block,advanced
5581,0.84,intercepted,block,advanced
5582,0.77,intercepted,block,advanced
5583,0.7,intercepted,block,advanced
5584,0.75,intercepted,block,advanced
5585,0.78,intercepted,block,advanced
5586,0.75,intercepted,block,advanced
5587,0.8,intercepted,block,advanced
5588,0.79,intercepted,block,advanced
5589,0.67,intercepted,block,advanced
5590,0.75,intercepted,block,advanced
5591,0.79,intercepted,block,advanced
5592,0.7,intercepted,block,advanced
5593,0.71,intercepted,block,advanced
5594,0.76,intercepted,block,advanced
5595,0.76,intercepted,block,advanced
5596,0.68,intercepted,block,advanced
5597,0.8,intercepted,block,advanced
5598,0.63,susceptible,attempt,advanced
5599,0.8,intercepted,block,advanced
5600,0.74,intercepted,block,advanced
5601,0.74,intercepted,block,advanced
5602,0.85,intercepted,block,advanced
5603,0.76,intercepted,block,advanced
5604,0.75,intercepted,block,advanced
5605,0.78,intercepted,block,advanced
5606,0.79,intercepted,block,advanced
5607,0.61,susceptible,attempt,advanced
5608,0.71,intercepted,block,advanced
5609,0.68,intercepted,block,advanced
5610,0.7,intercepted,block,advanced
5611,0.66,intercepted,block,advanced
5612,0.63,susceptible,attempt,advanced
5613,0.72,intercepted,block,advanced
5614,0.74,intercepted,block,advanced
5615,0.73,intercepted,block,advanced
5616,0.76,intercepted,block,advanced
5617,0.77,intercepted,block,advanced
5618,0.77,intercepted,block,advanced
5619,0.77,intercepted,block,advanced
5620,0.71,intercepted,block,advanced
5621,0.66,intercepted,block,advanced
5622,0.76,intercepted,block,advanced
5623,0.64,susceptible,attempt,advanced
5624,0.61,susceptible,attempt,advanced
5625,0.77,intercepted,block,advanced
5626,0.73,intercepted,block,advanced
5627,0.69,intercepted,block,advanced
5628,0.79,intercepted,block,advanced
5629,0.82,intercepted,block,advanced
5630,0.63,susceptible,attempt,advanced
5631,0.74,intercepted,block,advanced
5632,0.65,intercepted,block,advanced
5633,0.81,intercepted,block,advanced
5634,0.68,intercepted,block,advanced
5635,0.65,intercepted,block,advanced
5636,0.71,intercepted,block,advanced
5637,0.73,intercepted,block,advanced
5638,0.82,intercepted,block,advanced
5639,0.79,intercepted,block,advanced
5640,0.64,susceptible,attempt,advanced
5641,0.73,intercepted,block,advanced
5642,0.78,intercepted,block,advanced
5643,0.75,intercepted,block,advanced
5644,0.78,intercepted,block,advanced
5645,0.68,intercepted,block,advanced
5646,0.67,intercepted,block,advanced
5647,0.67,intercepted,block,advanced
5648,0.74,intercepted,block,advanced
5649,0.74,intercepted,block,advanced
5650,0.77,intercepted,block,advanced
5651,0.79,intercepted,block,advanced
5652,0.78,intercepted,block,advanced
5653,0.72,intercepted,block,advanced
5654,0.79,intercepted,block,advanced
5655,0.75,intercepted,block,advanced
5656,0.81,intercepted,block,advanced
5657,0.63,susceptible,attempt,advanced
5658,0.65,intercepted,block,advanced
5659,0.68,intercepted,block,advanced
5660,0.67,intercepted,block,advanced
5661,0.71,intercepted,block,advanced
5662,0.65,intercepted,block,advanced
5663,0.76,intercepted,block,advanced
5664,0.72,intercepted,block,advanced
5665,0.7,intercepted,block,advanced
5666,0.69,intercepted,block,advanced
5667,0.71,intercepted,block,advanced
5668,0.76,intercepted,block,advanced
5669,0.71,intercepted,block,advanced
5670,0.67,intercepted,block,advanced
5671,0.67,intercepted,block,advanced
5672,0.81,intercepted,block,advanced
5673,0.78,intercepted,block,advanced
5674,0.72,intercepted,block,advanced
5675,0.78,intercepted,block,advanced
5676,0.72,intercepted,block,advanced
5677,0.79,intercepted,block,advanced
5678,0.62,susceptible,attempt,advanced
5679,0.55,susceptible,attempt,advanced
5680,0.67,intercepted,block,advanced
5681,0.6,susceptible,attempt,advanced
5682,0.71,intercepted,block,advanced
5683,0.73,intercepted,block,advanced
5684,0.65,intercepted,block,advanced
5685,0.7,intercepted,block,advanced
5686,0.87,intercepted,block,advanced
5687,0.75,intercepted,block,advanced
5688,0.85,intercepted,block,advanced
5689,0.67,intercepted,block,advanced
5690,0.81,intercepted,block,advanced
5691,0.63,susceptible,attempt,advanced
5692,0.7,intercepted,block,advanced
5693,0.86,intercepted,block,advanced
5694,0.71,intercepted,block,advanced
5695,0.67,intercepted,block,advanced
5696,0.67,intercepted,block,advanced
5697,0.83,intercepted,block,advanced
5698,0.71,intercepted,block,advanced
5699,0.72,intercepted,block,advanced
5700,0.74,intercepted,block,advanced
5701,0.66,intercepted,block,advanced
5702,0.79,intercepted,block,advanced
5703,0.69,intercepted,block,advanced
5704,0.72,intercepted,block,advanced
5705,0.83,intercepted,block,advanced
5706,0.69,intercepted,block,advanced
5707,0.79,intercepted,block,advanced
5708,0.75,intercepted,block,advanced
5709,0.68,intercepted,block,advanced
5710,0.72,intercepted,block,advanced
5711,0.72,intercepted,block,advanced
5712,0.73,intercepted,block,advanced
5713,0.66,intercepted,block,advanced
5714,0.69,intercepted,block,advanced
5715,0.73,intercepted,block,advanced
5716,0.83,intercepted,block,advanced
5717,0.74,intercepted,block,advanced
5718,0.86,intercepted,block,advanced
5719,0.7,intercepted,block,advanced
5720,0.71,intercepted,block,advanced
5721,0.78,intercepted,block,advanced
5722,0.79,intercepted,block,advanced
5723,0.73,intercepted,block,advanced
5724,0.75,intercepted,block,advanced
5725,0.58,susceptible,attempt,advanced
5726,0.79,intercepted,block,advanced
5727,0.74,intercepted,block,advanced
5728,0.64,susceptible,attempt,advanced
5729,0.74,intercepted,block,advanced
5730,0.65,intercepted,block,advanced
5731,0.78,intercepted,block,advanced
5732,0.75,intercepted,block,advanced
5733,0.73,intercepted,block,advanced
5734,0.69,intercepted,block,advanced
5735,0.62,susceptible,attempt,advanced
5736,0.63,susceptible,attempt,advanced
5737,0.7,intercepted,block,advanced
5738,0.6,susceptible,attempt,advanced
5739,0.76,intercepted,block,advanced
5740,0.65,intercepted,block,advanced
5741,0.73,intercepted,block,advanced
5742,0.75,intercepted,block,advanced
5743,0.78,intercepted,block,advanced
5744,0.72,intercepted,block,advanced
5745,0.79,intercepted,block,advanced
5746,0.68,intercepted,block,advanced
5747,0.68,intercepted,block,advanced
5748,0.85,intercepted,block,advanced
5749,0.8,intercepted,block,advanced
5750,0.71,intercepted,block,advanced
5751,0.81,intercepted,block,advanced
5752,0.68,intercepted,block,advanced
5753,0.79,intercepted,block,advanced
5754,0.76,intercepted,block,advanced
5755,0.67,intercepted,block,advanced
5756,0.78,intercepted,block,advanced
5757,0.76,intercepted,block,advanced
5758,0.74,intercepted,block,advanced
5759,0.62,susceptible,attempt,advanced
5760,0.69,intercepted,block,advanced
5761,0.86,intercepted,block,advanced
5762,0.8,intercepted,block,advanced
5763,0.66,intercepted,block,advanced
5764,0.72,intercepted,block,advanced
5765,0.81,intercepted,block,advanced
5766,0.75,intercepted,block,advanced
5767,0.73,intercepted,block,advanced
5768,0.74,intercepted,block,advanced
5769,0.77,intercepted,block,advanced
5770,0.72,intercepted,block,advanced
5771,0.72,intercepted,block,advanced
5772,0.69,intercepted,block,advanced
5773,0.71,intercepted,block,advanced
5774,0.79,intercepted,block,advanced
5775,0.85,intercepted,block,advanced
5776,0.72,intercepted,block,advanced
5777,0.72,intercepted,block,advanced
5778,0.72,intercepted,block,advanced
5779,0.62,susceptible,attempt,advanced
5780,0.81,intercepted,block,advanced
5781,0.7,intercepted,block,advanced
5782,0.76,intercepted,block,advanced
5783,0.71,intercepted,block,advanced
5784,0.75,intercepted,block,advanced
5785,0.89,intercepted,block,advanced
5786,0.66,intercepted,block,advanced
5787,0.72,intercepted,block,advanced
5788,0.74,intercepted,block,advanced
5789,0.73,intercepted,block,advanced
5790,0.82,intercepted,block,advanced
5791,0.74,intercepted,block,advanced
5792,0.73,intercepted,block,advanced
5793,0.76,intercepted,block,advanced
5794,0.73,intercepted,block,advanced
5795,0.74,intercepted,block,advanced
5796,0.62,susceptible,attempt,advanced
5797,0.8,intercepted,block,advanced
5798,0.78,intercepted,block,advanced
5799,0.89,intercepted,block,advanced
5800,0.57,susceptible,attempt,advanced
5801,0.71,intercepted,block,advanced
5802,0.72,intercepted,block,advanced
5803,0.7,intercepted,block,advanced
5804,0.8,intercepted,block,advanced
5805,0.78,intercepted,block,advanced
5806,0.67,intercepted,block,advanced
5807,0.73,intercepted,block,advanced
5808,0.73,intercepted,block,advanced
5809,0.62,susceptible,attempt,advanced
5810,0.69,intercepted,block,advanced
5811,0.72,intercepted,block,advanced
5812,0.69,intercepted,block,advanced
5813,0.77,intercepted,block,advanced
5814,0.79,intercepted,block,advanced
5815,0.66,intercepted,block,advanced
5816,0.66,intercepted,block,advanced
5817,0.76,intercepted,block,advanced
5818,0.62,susceptible,attempt,advanced
5819,0.76,intercepted,block,advanced
5820,0.73,intercepted,block,advanced
5821,0.68,intercepted,block,advanced
5822,0.74,intercepted,block,advanced
5823,0.71,intercepted,block,advanced
5824,0.82,intercepted,block,advanced
5825,0.79,intercepted,block,advanced
5826,0.74,intercepted,block,advanced
5827,0.63,susceptible,attempt,advanced
5828,0.68,intercepted,block,advanced
5829,0.72,intercepted,block,advanced
5830,0.74,intercepted,block,advanced
5831,0.66,intercepted,block,advanced
5832,0.75,intercepted,block,advanced
5833,0.67,intercepted,block,advanced
5834,0.7,intercepted,block,advanced
5835,0.65,intercepted,block,advanced
5836,0.74,intercepted,block,advanced
5837,0.8,intercepted,block,advanced
5838,0.71,intercepted,block,advanced
5839,0.72,intercepted,block,advanced
5840,0.73,intercepted,block,advanced
5841,0.69,intercepted,block,advanced
5842,0.76,intercepted,block,advanced
5843,0.79,intercepted,block,advanced
5844,0.75,intercepted,block,advanced
5845,0.79,intercepted,block,advanced
5846,0.66,intercepted,block,advanced
5847,0.64,susceptible,attempt,advanced
5848,0.73,intercepted,block,advanced
5849,0.68,intercepted,block,advanced
5850,0.79,intercepted,block,advanced
5851,0.77,intercepted,block,advanced
5852,0.72,intercepted,block,advanced
5853,0.59,susceptible,attempt,advanced
5854,0.79,intercepted,block,advanced
5855,0.75,intercepted,block,advanced
5856,0.76,intercepted,block,advanced
5857,0.82,intercepted,block,advanced
5858,0.66,intercepted,block,advanced
5859,0.82,intercepted,block,advanced
5860,0.69,intercepted,block,advanced
5861,0.7,intercepted,block,advanced
5862,0.73,intercepted,block,advanced
5863,0.79,intercepted,block,advanced
5864,0.77,intercepted,block,advanced
5865,0.76,intercepted,block,advanced
5866,0.66,intercepted,block,advanced
5867,0.76,intercepted,block,advanced
5868,0.75,intercepted,block,advanced
5869,0.67,intercepted,block,advanced
5870,0.76,intercepted,block,advanced
5871,0.69,intercepted,block,advanced
5872,0.64,susceptible,attempt,advanced
5873,0.79,intercepted,block,advanced
5874,0.67,intercepted,block,advanced
5875,0.74,intercepted,block,advanced
5876,0.73,intercepted,block,advanced
5877,0.71,intercepted,block,advanced
5878,0.61,susceptible,attempt,advanced
5879,0.65,intercepted,block,advanced
5880,0.67,intercepted,block,advanced
5881,0.73,intercepted,block,advanced
5882,0.68,intercepted,block,advanced
5883,0.64,susceptible,attempt,advanced
5884,0.76,intercepted,block,advanced
5885,0.77,intercepted,block,advanced
5886,0.72,intercepted,block,advanced
5887,0.77,intercepted,block,advanced
5888,0.72,intercepted,block,advanced
5889,0.63,susceptible,attempt,advanced
5890,0.79,intercepted,block,advanced
5891,0.72,intercepted,block,advanced
5892,0.62,susceptible,attempt,advanced
5893,0.64,susceptible,attempt,advanced
5894,0.62,susceptible,attempt,advanced
5895,0.74,intercepted,block,advanced
5896,0.73,intercepted,block,advanced
5897,0.67,intercepted,block,advanced
5898,0.67,intercepted,block,advanced
5899,0.69,intercepted,block,advanced
5900,0.67,intercepted,block,advanced
5901,0.69,intercepted,block,advanced
5902,0.67,intercepted,block,advanced
5903,0.8,intercepted,block,advanced
5904,0.83,intercepted,block,advanced
5905,0.65,intercepted,block,advanced
5906,0.67,intercepted,block,advanced
5907,0.71,intercepted,block,advanced
5908,0.73,intercepted,block,advanced
5909,0.82,intercepted,block,advanced
5910,0.65,intercepted,block,advanced
5911,0.77,intercepted,block,advanced
5912,0.81,intercepted,block,advanced
5913,0.66,intercepted,block,advanced
5914,0.77,intercepted,block,advanced
5915,0.69,intercepted,block,advanced
5916,0.83,intercepted,block,advanced
5917,0.7,intercepted,block,advanced
5918,0.81,intercepted,block,advanced
5919,0.75,intercepted,block,advanced
5920,0.67,intercepted,block,advanced
5921,0.72,intercepted,block,advanced
5922,0.71,intercepted,block,advanced
5923,0.81,intercepted,block,advanced
5924,0.67,intercepted,block,advanced
5925,0.79,intercepted,block,advanced
5926,0.69,intercepted,block,advanced
5927,0.63,susceptible,attempt,advanced
5928,0.64,susceptible,attempt,advanced
5929,0.73,intercepted,block,advanced
5930,0.78,intercepted,block,advanced
5931,0.7,intercepted,block,advanced
5932,0.83,intercepted,block,advanced
5933,0.69,intercepted,block,advanced
5934,0.82,intercepted,block,advanced
5935,0.6,susceptible,attempt,advanced
5936,0.73,intercepted,block,advanced
5937,0.7,intercepted,block,advanced
5938,0.83,intercepted,block,advanced
5939,0.78,intercepted,block,advanced
5940,0.77,intercepted,block,advanced
5941,0.72,intercepted,block,advanced
5942,0.66,intercepted,block,advanced
5943,0.76,intercepted,block,advanced
5944,0.81,intercepted,block,advanced
5945,0.75,intercepted,block,advanced
5946,0.68,intercepted,block,advanced
5947,0.74,intercepted,block,advanced
5948,0.71,intercepted,block,advanced
5949,0.73,intercepted,block,advanced
5950,0.69,intercepted,block,advanced
5951,0.7,intercepted,block,advanced
5952,0.66,intercepted,block,advanced
5953,0.75,intercepted,block,advanced
5954,0.71,intercepted,block,advanced
5955,0.76,intercepted,block,advanced
5956,0.82,intercepted,block,advanced
5957,0.86,intercepted,block,advanced
5958,0.64,susceptible,attempt,advanced
5959,0.75,intercepted,block,advanced
5960,0.64,susceptible,attempt,advanced
5961,0.65,intercepted,block,advanced
5962,0.68,intercepted,block,advanced
5963,0.71,intercepted,block,advanced
5964,0.72,intercepted,block,advanced
5965,0.79,intercepted,block,advanced
5966,0.72,intercepted,block,advanced
5967,0.76,intercepted,block,advanced
5968,0.81,intercepted,block,advanced
5969,0.66,intercepted,block,advanced
5970,0.67,intercepted,block,advanced
5971,0.74,intercepted,block,advanced
5972,0.86,intercepted,block,advanced
5973,0.59,susceptible,attempt,advanced
5974,0.77,intercepted,block,advanced
5975,0.74,intercepted,block,advanced
5976,0.66,intercepted,block,advanced
5977,0.75,intercepted,block,advanced
5978,0.68,intercepted,block,advanced
5979,0.66,intercepted,block,advanced
5980,0.78,intercepted,block,advanced
5981,0.75,intercepted,block,advanced
5982,0.75,intercepted,block,advanced
5983,0.71,intercepted,block,advanced
5984,0.8,intercepted,block,advanced
5985,0.8,intercepted,block,advanced
5986,0.68,intercepted,block,advanced
5987,0.65,intercepted,block,advanced
5988,0.8,intercepted,block,advanced
5989,0.73,intercepted,block,advanced
5990,0.74,intercepted,block,advanced
5991,0.67,intercepted,block,advanced
5992,0.76,intercepted,block,advanced
5993,0.75,intercepted,block,advanced
5994,0.82,intercepted,block,advanced
5995,0.69,intercepted,block,advanced
5996,0.62,susceptible,attempt,advanced
5997,0.66,intercepted,block,advanced
5998,0.65,intercepted,block,advanced
5999,0.71,intercepted,block,advanced
6000,0.81,intercepted,block,advanced
6001,0.78,intercepted,block,advanced
6002,0.77,intercepted,block,advanced
6003,0.75,intercepted,block,advanced
6004,0.68,intercepted,block,advanced
6005,0.66,intercepted,block,advanced
6006,0.73,intercepted,block,advanced
