,iteration,message_status,probability,strategy
654,65,unsuccessful,0.3,windtexter_baseline
655,65,unsuccessful,0.3,windtexter_full
656,65,unsuccessful,0.4,windtexter_full
657,65,unsuccessful,0.5,windtexter_full
658,65,successful,0.8,windtexter_full
659,65,unsuccessful,0.2,windtexter_full
660,66,unsuccessful,0.5,no_windtexter
661,66,successful,0.7,no_windtexter
662,66,unsuccessful,0.3,windtexter_baseline
663,66,unsuccessful,0.4,windtexter_baseline
664,66,unsuccessful,0.3,windtexter_baseline
665,66,unsuccessful,0.4,windtexter_full
666,66,successful,0.8,windtexter_full
667,66,successful,0.7,windtexter_full
668,66,unsuccessful,0.3,windtexter_full
669,66,unsuccessful,0.4,windtexter_full
670,67,unsuccessful,0.4,no_windtexter
671,67,unsuccessful,0.3,no_windtexter
672,67,unsuccessful,0.2,windtexter_baseline
673,67,successful,0.7,windtexter_baseline
674,67,unsuccessful,0.2,windtexter_baseline
675,67,successful,0.6,windtexter_full
676,67,unsuccessful,0.5,windtexter_full
677,67,successful,0.8,windtexter_full
678,67,unsuccessful,0.4,windtexter_full
679,67,unsuccessful,0.4,windtexter_full
680,68,unsuccessful,0.3,no_windtexter
681,68,unsuccessful,0.4,no_windtexter
682,68,successful,0.7,windtexter_baseline
683,68,unsuccessful,0.3,windtexter_baseline
684,68,unsuccessful,0.1,windtexter_baseline
685,68,successful,0.6,windtexter_full
686,68,unsuccessful,0.4,windtexter_full
687,68,successful,0.8,windtexter_full
688,68,unsuccessful,0.3,windtexter_full
689,68,unsuccessful,0.3,windtexter_full
690,69,unsuccessful,0.4,no_windtexter
691,69,unsuccessful,0.5,no_windtexter
692,69,successful,0.7,windtexter_baseline
693,69,successful,0.8,windtexter_baseline
694,69,successful,0.7,windtexter_baseline
695,69,successful,0.6,windtexter_full
696,69,unsuccessful,0.4,windtexter_full
697,69,successful,0.6,windtexter_full
698,69,unsuccessful,0.3,windtexter_full
699,69,unsuccessful,0.4,windtexter_full
700,70,unsuccessful,0.4,no_windtexter
701,70,unsuccessful,0.4,no_windtexter
702,70,unsuccessful,0.3,windtexter_baseline
703,70,unsuccessful,0.5,windtexter_baseline
704,70,unsuccessful,0.4,windtexter_baseline
705,70,unsuccessful,0.4,windtexter_full
706,70,unsuccessful,0.4,windtexter_full
707,70,unsuccessful,0.5,windtexter_full
708,70,successful,0.6,windtexter_full
709,70,unsuccessful,0.4,windtexter_full
710,71,unsuccessful,0.5,no_windtexter
711,71,unsuccessful,0.4,no_windtexter
712,71,unsuccessful,0.3,windtexter_baseline
713,71,unsuccessful,0.5,windtexter_baseline
714,71,unsuccessful,0.5,windtexter_baseline
715,71,unsuccessful,0.3,windtexter_full
716,71,unsuccessful,0.4,windtexter_full
717,71,unsuccessful,0.5,windtexter_full
718,71,unsuccessful,0.2,windtexter_full
719,71,unsuccessful,0.3,windtexter_full
720,72,unsuccessful,0.1,no_windtexter
721,72,unsuccessful,0.5,no_windtexter
722,72,unsuccessful,0.2,windtexter_baseline
723,72,unsuccessful,0.5,windtexter_baseline
724,72,unsuccessful,0.4,windtexter_baseline
725,72,successful,0.6,windtexter_full
726,72,unsuccessful,0.5,windtexter_full
727,72,successful,0.8,windtexter_full
728,72,unsuccessful,0.4,windtexter_full
729,72,unsuccessful,0.2,windtexter_full
730,73,unsuccessful,0.2,no_windtexter
731,73,successful,0.6,no_windtexter
732,73,successful,0.6,windtexter_baseline
733,73,successful,0.6,windtexter_baseline
734,73,successful,0.6,windtexter_baseline
735,73,unsuccessful,0.5,windtexter_full
736,73,unsuccessful,0.2,windtexter_full
737,73,unsuccessful,0.4,windtexter_full
738,73,successful,0.8,windtexter_full
739,73,successful,0.8,windtexter_full
740,74,successful,0.6,no_windtexter
741,74,unsuccessful,0.5,no_windtexter
742,74,successful,0.7,windtexter_baseline
743,74,successful,0.8,windtexter_baseline
744,74,unsuccessful,0.4,windtexter_baseline
745,74,unsuccessful,0.4,windtexter_full
746,74,unsuccessful,0.2,windtexter_full
747,74,successful,0.6,windtexter_full
748,74,unsuccessful,0.5,windtexter_full
749,74,unsuccessful,0.3,windtexter_full
750,75,unsuccessful,0.5,no_windtexter
751,75,successful,0.7,no_windtexter
752,75,unsuccessful,0.2,windtexter_baseline
753,75,successful,0.6,windtexter_baseline
754,75,unsuccessful,0.4,windtexter_baseline
755,75,unsuccessful,0.5,windtexter_full
756,75,unsuccessful,0.4,windtexter_full
757,75,successful,0.8,windtexter_full
758,75,successful,0.6,windtexter_full
759,75,unsuccessful,0.4,windtexter_full
760,76,unsuccessful,0.4,no_windtexter
761,76,unsuccessful,0.5,no_windtexter
762,76,unsuccessful,0.5,windtexter_baseline
763,76,unsuccessful,0.2,windtexter_baseline
764,76,unsuccessful,0.4,windtexter_baseline
765,76,unsuccessful,0.5,windtexter_full
766,76,unsuccessful,0.2,windtexter_full
767,76,successful,0.6,windtexter_full
768,76,unsuccessful,0.4,windtexter_full
769,76,unsuccessful,0.4,windtexter_full
770,77,unsuccessful,0.5,no_windtexter
771,77,successful,0.6,no_windtexter
772,77,unsuccessful,0.1,windtexter_baseline
773,77,unsuccessful,0.5,windtexter_baseline
774,77,unsuccessful,0.4,windtexter_baseline
775,77,unsuccessful,0.2,windtexter_full
776,77,successful,0.6,windtexter_full
777,77,unsuccessful,0.5,windtexter_full
778,77,unsuccessful,0.5,windtexter_full
779,77,unsuccessful,0.1,windtexter_full
780,78,unsuccessful,0.3,no_windtexter
781,78,unsuccessful,0.5,no_windtexter
782,78,unsuccessful,0.3,windtexter_baseline
783,78,unsuccessful,0.4,windtexter_baseline
784,78,unsuccessful,0.5,windtexter_baseline
785,78,successful,0.8,windtexter_full
786,78,unsuccessful,0.2,windtexter_full
787,78,successful,0.6,windtexter_full
788,78,successful,0.8,windtexter_full
789,78,unsuccessful,0.5,windtexter_full
790,79,unsuccessful,0.3,no_windtexter
791,79,successful,0.7,no_windtexter
792,79,unsuccessful,0.4,windtexter_baseline
793,79,unsuccessful,0.4,windtexter_baseline
794,79,successful,0.6,windtexter_baseline
795,79,successful,0.8,windtexter_full
796,79,unsuccessful,0.1,windtexter_full
797,79,successful,0.6,windtexter_full
798,79,unsuccessful,0.3,windtexter_full
799,79,successful,0.6,windtexter_full
800,80,unsuccessful,0.4,no_windtexter
801,80,successful,0.7,no_windtexter
802,80,unsuccessful,0.4,windtexter_baseline
803,80,unsuccessful,0.4,windtexter_baseline
804,80,unsuccessful,0.1,windtexter_baseline
805,80,unsuccessful,0.5,windtexter_full
806,80,unsuccessful,0.4,windtexter_full
807,80,successful,0.6,windtexter_full
808,80,unsuccessful,0.2,windtexter_full
809,80,unsuccessful,0.2,windtexter_full
810,81,successful,0.6,no_windtexter
811,81,unsuccessful,0.5,no_windtexter
812,81,unsuccessful,0.5,windtexter_baseline
813,81,successful,0.7,windtexter_baseline
814,81,unsuccessful,0.4,windtexter_baseline
815,81,unsuccessful,0.5,windtexter_full
816,81,successful,0.6,windtexter_full
817,81,successful,0.6,windtexter_full
818,81,successful,0.6,windtexter_full
819,81,unsuccessful,0.3,windtexter_full
820,82,successful,0.8,no_windtexter
821,82,successful,0.7,no_windtexter
822,82,unsuccessful,0.4,windtexter_baseline
823,82,unsuccessful,0.5,windtexter_baseline
824,82,unsuccessful,0.5,windtexter_baseline
825,82,unsuccessful,0.1,windtexter_full
826,82,unsuccessful,0.3,windtexter_full
827,82,unsuccessful,0.5,windtexter_full
828,82,unsuccessful,0.4,windtexter_full
829,82,successful,0.7,windtexter_full
830,83,successful,0.8,no_windtexter
831,83,unsuccessful,0.4,no_windtexter
832,83,successful,0.8,windtexter_baseline
833,83,unsuccessful,0.5,windtexter_baseline
834,83,successful,0.8,windtexter_baseline
835,83,unsuccessful,0.4,windtexter_full
836,83,unsuccessful,0.5,windtexter_full
837,83,unsuccessful,0.1,windtexter_full
838,83,unsuccessful,0.1,windtexter_full
839,83,unsuccessful,0.5,windtexter_full
840,84,successful,0.7,no_windtexter
841,84,unsuccessful,0.5,no_windtexter
842,84,successful,0.8,windtexter_baseline
843,84,successful,0.6,windtexter_baseline
844,84,unsuccessful,0.5,windtexter_baseline
845,84,unsuccessful,0.5,windtexter_full
846,84,successful,0.6,windtexter_full
847,84,unsuccessful,0.5,windtexter_full
848,84,successful,0.8,windtexter_full
849,84,unsuccessful,0.5,windtexter_full
850,85,unsuccessful,0.4,no_windtexter
851,85,successful,0.8,no_windtexter
852,85,unsuccessful,0.5,windtexter_baseline
853,85,unsuccessful,0.5,windtexter_baseline
854,85,unsuccessful,0.3,windtexter_baseline
855,85,unsuccessful,0.2,windtexter_full
856,85,unsuccessful,0.2,windtexter_full
857,85,unsuccessful,0.5,windtexter_full
858,85,successful,0.8,windtexter_full
859,85,unsuccessful,0.2,windtexter_full
860,86,successful,0.6,no_windtexter
861,86,unsuccessful,0.4,no_windtexter
862,86,unsuccessful,0.5,windtexter_baseline
863,86,unsuccessful,0.3,windtexter_baseline
864,86,unsuccessful,0.5,windtexter_baseline
865,86,successful,0.6,windtexter_full
866,86,successful,0.7,windtexter_full
867,86,successful,0.6,windtexter_full
868,86,successful,0.8,windtexter_full
869,86,successful,0.6,windtexter_full
870,87,unsuccessful,0.4,no_windtexter
871,87,unsuccessful,0.5,no_windtexter
872,87,unsuccessful,0.3,windtexter_baseline
873,87,unsuccessful,0.4,windtexter_baseline
874,87,unsuccessful,0.3,windtexter_baseline
875,87,unsuccessful,0.1,windtexter_full
876,87,successful,0.8,windtexter_full
877,87,unsuccessful,0.3,windtexter_full
878,87,unsuccessful,0.2,windtexter_full
879,87,unsuccessful,0.2,windtexter_full
880,88,successful,0.7,no_windtexter
881,88,unsuccessful,0.3,no_windtexter
882,88,unsuccessful,0.5,windtexter_baseline
883,88,successful,0.7,windtexter_baseline
884,88,successful,0.7,windtexter_baseline
885,88,unsuccessful,0.2,windtexter_full
886,88,successful,0.8,windtexter_full
887,88,unsuccessful,0.5,windtexter_full
888,88,unsuccessful,0.3,windtexter_full
889,88,unsuccessful,0.4,windtexter_full
890,89,unsuccessful,0.3,no_windtexter
891,89,successful,0.7,no_windtexter
892,89,successful,0.7,windtexter_baseline
893,89,unsuccessful,0.5,windtexter_baseline
894,89,unsuccessful,0.4,windtexter_baseline
895,89,unsuccessful,0.5,windtexter_full
896,89,unsuccessful,0.5,windtexter_full
897,89,unsuccessful,0.1,windtexter_full
898,89,unsuccessful,0.5,windtexter_full
899,89,successful,0.8,windtexter_full
900,90,unsuccessful,0.2,no_windtexter
901,90,unsuccessful,0.5,no_windtexter
902,90,successful,0.6,windtexter_baseline
903,90,unsuccessful,0.1,windtexter_baseline
904,90,successful,0.6,windtexter_baseline
905,90,unsuccessful,0.2,windtexter_full
906,90,unsuccessful,0.4,windtexter_full
907,90,successful,0.6,windtexter_full
908,90,unsuccessful,0.2,windtexter_full
909,90,unsuccessful,0.1,windtexter_full
910,91,successful,0.8,no_windtexter
911,91,unsuccessful,0.2,no_windtexter
912,91,successful,0.7,windtexter_baseline
913,91,unsuccessful,0.5,windtexter_baseline
914,91,unsuccessful,0.4,windtexter_baseline
915,91,unsuccessful,0.5,windtexter_full
916,91,unsuccessful,0.5,windtexter_full
917,91,unsuccessful,0.5,windtexter_full
918,91,successful,0.7,windtexter_full
919,91,unsuccessful,0.4,windtexter_full
920,92,unsuccessful,0.5,no_windtexter
921,92,unsuccessful,0.3,no_windtexter
922,92,successful,0.7,windtexter_baseline
923,92,successful,0.6,windtexter_baseline
924,92,unsuccessful,0.5,windtexter_baseline
925,92,successful,0.8,windtexter_full
926,92,unsuccessful,0.3,windtexter_full
927,92,unsuccessful,0.3,windtexter_full
928,92,successful,0.7,windtexter_full
929,92,successful,0.6,windtexter_full
930,93,unsuccessful,0.2,no_windtexter
931,93,unsuccessful,0.5,no_windtexter
932,93,unsuccessful,0.1,windtexter_baseline
933,93,unsuccessful,0.1,windtexter_baseline
934,93,unsuccessful,0.3,windtexter_baseline
935,93,successful,0.6,windtexter_full
936,93,unsuccessful,0.3,windtexter_full
937,93,unsuccessful,0.5,windtexter_full
938,93,unsuccessful,0.3,windtexter_full
939,93,unsuccessful,0.1,windtexter_full
940,94,successful,0.6,no_windtexter
941,94,unsuccessful,0.4,no_windtexter
942,94,successful,0.6,windtexter_baseline
943,94,unsuccessful,0.5,windtexter_baseline
944,94,unsuccessful,0.3,windtexter_baseline
945,94,unsuccessful,0.3,windtexter_full
946,94,unsuccessful,0.4,windtexter_full
947,94,unsuccessful,0.4,windtexter_full
948,94,unsuccessful,0.2,windtexter_full
949,94,successful,0.6,windtexter_full
950,95,unsuccessful,0.4,no_windtexter
951,95,unsuccessful,0.3,no_windtexter
952,95,unsuccessful,0.1,windtexter_baseline
953,95,unsuccessful,0.4,windtexter_baseline
954,95,unsuccessful,0.4,windtexter_baseline
955,95,unsuccessful,0.4,windtexter_full
956,95,unsuccessful,0.5,windtexter_full
957,95,successful,0.6,windtexter_full
958,95,unsuccessful,0.4,windtexter_full
959,95,unsuccessful,0.3,windtexter_full
960,96,successful,0.6,no_windtexter
961,96,unsuccessful,0.3,no_windtexter
962,96,unsuccessful,0.3,windtexter_baseline
963,96,successful,0.7,windtexter_baseline
964,96,unsuccessful,0.5,windtexter_baseline
965,96,unsuccessful,0.3,windtexter_full
966,96,successful,0.6,windtexter_full
967,96,successful,0.6,windtexter_full
968,96,successful,0.6,windtexter_full
969,96,unsuccessful,0.3,windtexter_full
970,97,unsuccessful,0.3,no_windtexter
971,97,unsuccessful,0.4,no_windtexter
972,97,unsuccessful,0.5,windtexter_baseline
973,97,successful,0.6,windtexter_baseline
974,97,successful,0.6,windtexter_baseline
975,97,unsuccessful,0.5,windtexter_full
976,97,successful,0.8,windtexter_full
977,97,unsuccessful,0.5,windtexter_full
978,97,unsuccessful,0.3,windtexter_full
979,97,successful,0.6,windtexter_full
980,98,unsuccessful,0.2,no_windtexter
981,98,successful,0.7,no_windtexter
982,98,successful,0.7,windtexter_baseline
983,98,successful,0.6,windtexter_baseline
984,98,successful,0.7,windtexter_baseline
985,98,successful,0.8,windtexter_full
986,98,unsuccessful,0.4,windtexter_full
987,98,successful,0.6,windtexter_full
988,98,successful,0.6,windtexter_full
989,98,unsuccessful,0.5,windtexter_full
990,99,unsuccessful,0.4,no_windtexter
991,99,successful,0.8,no_windtexter
992,99,successful,0.7,windtexter_baseline
993,99,unsuccessful,0.4,windtexter_baseline
994,99,successful,0.7,windtexter_baseline
995,99,unsuccessful,0.4,windtexter_full
996,99,unsuccessful,0.2,windtexter_full
997,99,unsuccessful,0.1,windtexter_full
998,99,unsuccessful,0.4,windtexter_full
999,99,unsuccessful,0.4,windtexter_full
1000,100,unsuccessful,0.4,no_windtexter
1001,100,successful,0.8,no_windtexter
1002,100,successful,0.7,windtexter_baseline
1003,100,successful,0.6,windtexter_baseline
1004,100,unsuccessful,0.5,windtexter_baseline
1005,100,successful,0.7,windtexter_full
1006,100,unsuccessful,0.4,windtexter_full
1007,100,unsuccessful,0.3,windtexter_full
1008,100,successful,0.6,windtexter_full
1009,100,unsuccessful,0.3,windtexter_full
1010,101,unsuccessful,0.4,no_windtexter
1011,101,successful,0.6,no_windtexter
1012,101,unsuccessful,0.5,windtexter_baseline
1013,101,successful,0.6,windtexter_baseline
1014,101,unsuccessful,0.4,windtexter_baseline
1015,101,unsuccessful,0.1,windtexter_full
1016,101,unsuccessful,0.4,windtexter_full
1017,101,unsuccessful,0.4,windtexter_full
1018,101,unsuccessful,0.1,windtexter_full
1019,101,unsuccessful,0.3,windtexter_full
1020,102,unsuccessful,0.2,no_windtexter
1021,102,unsuccessful,0.4,no_windtexter
1022,102,successful,0.6,windtexter_baseline
1023,102,successful,0.7,windtexter_baseline
1024,102,unsuccessful,0.2,windtexter_baseline
1025,102,unsuccessful,0.5,windtexter_full
1026,102,unsuccessful,0.5,windtexter_full
1027,102,successful,0.8,windtexter_full
1028,102,unsuccessful,0.4,windtexter_full
1029,102,unsuccessful,0.4,windtexter_full
1030,103,unsuccessful,0.4,no_windtexter
1031,103,successful,0.7,no_windtexter
1032,103,unsuccessful,0.5,windtexter_baseline
1033,103,unsuccessful,0.1,windtexter_baseline
1034,103,successful,0.6,windtexter_baseline
1035,103,unsuccessful,0.5,windtexter_full
1036,103,successful,0.7,windtexter_full
1037,103,unsuccessful,0.4,windtexter_full
1038,103,successful,0.6,windtexter_full
1039,103,unsuccessful,0.1,windtexter_full
1040,104,successful,0.6,no_windtexter
1041,104,unsuccessful,0.5,no_windtexter
1042,104,unsuccessful,0.4,windtexter_baseline
1043,104,unsuccessful,0.5,windtexter_baseline
1044,104,unsuccessful,0.2,windtexter_baseline
1045,104,unsuccessful,0.5,windtexter_full
1046,104,successful,0.6,windtexter_full
1047,104,successful,0.6,windtexter_full
1048,104,successful,0.8,windtexter_full
1049,104,unsuccessful,0.2,windtexter_full
1050,105,successful,0.6,no_windtexter
1051,105,unsuccessful,0.5,no_windtexter
1052,105,unsuccessful,0.2,windtexter_baseline
1053,105,successful,0.8,windtexter_baseline
1054,105,successful,0.8,windtexter_baseline
1055,105,unsuccessful,0.2,windtexter_full
1056,105,successful,0.6,windtexter_full
1057,105,successful,0.6,windtexter_full
1058,105,successful,0.7,windtexter_full
1059,105,successful,0.6,windtexter_full
1060,106,successful,0.7,no_windtexter
1061,106,unsuccessful,0.5,no_windtexter
1062,106,unsuccessful,0.5,windtexter_baseline
1063,106,successful,0.6,windtexter_baseline
1064,106,unsuccessful,0.4,windtexter_baseline
1065,106,unsuccessful,0.5,windtexter_full
1066,106,unsuccessful,0.4,windtexter_full
1067,106,unsuccessful,0.5,windtexter_full
1068,106,unsuccessful,0.5,windtexter_full
1069,106,unsuccessful,0.5,windtexter_full
1070,107,successful,0.6,no_windtexter
1071,107,successful,0.7,no_windtexter
1072,107,successful,0.6,windtexter_baseline
1073,107,unsuccessful,0.5,windtexter_baseline
1074,107,successful,0.6,windtexter_baseline
1075,107,unsuccessful,0.3,windtexter_full
1076,107,unsuccessful,0.5,windtexter_full
1077,107,successful,0.6,windtexter_full
1078,107,successful,0.8,windtexter_full
1079,107,successful,0.7,windtexter_full
1080,108,unsuccessful,0.4,no_windtexter
1081,108,unsuccessful,0.3,no_windtexter
1082,108,successful,0.6,windtexter_baseline
1083,108,unsuccessful,0.2,windtexter_baseline
1084,108,successful,0.6,windtexter_baseline
1085,108,unsuccessful,0.5,windtexter_full
1086,108,unsuccessful,0.3,windtexter_full
1087,108,successful,0.8,windtexter_full
1088,108,unsuccessful,0.5,windtexter_full
1089,108,successful,0.7,windtexter_full
1090,109,successful,0.7,no_windtexter
1091,109,unsuccessful,0.2,no_windtexter
1092,109,unsuccessful,0.4,windtexter_baseline
1093,109,successful,0.7,windtexter_baseline
1094,109,successful,0.8,windtexter_baseline
1095,109,unsuccessful,0.4,windtexter_full
1096,109,successful,0.6,windtexter_full
1097,109,successful,0.7,windtexter_full
1098,109,successful,0.6,windtexter_full
1099,109,unsuccessful,0.2,windtexter_full
1100,110,unsuccessful,0.4,no_windtexter
1101,110,successful,0.6,no_windtexter
1102,110,unsuccessful,0.4,windtexter_baseline
1103,110,unsuccessful,0.3,windtexter_baseline
1104,110,unsuccessful,0.5,windtexter_baseline
1105,110,unsuccessful,0.5,windtexter_full
1106,110,unsuccessful,0.4,windtexter_full
1107,110,unsuccessful,0.4,windtexter_full
1108,110,successful,0.6,windtexter_full
1109,110,successful,0.6,windtexter_full
1110,111,successful,0.6,no_windtexter
1111,111,unsuccessful,0.2,no_windtexter
1112,111,successful,0.7,windtexter_baseline
1113,111,successful,0.7,windtexter_baseline
1114,111,unsuccessful,0.4,windtexter_baseline
1115,111,successful,0.6,windtexter_full
1116,111,unsuccessful,0.4,windtexter_full
1117,111,unsuccessful,0.3,windtexter_full
1118,111,unsuccessful,0.3,windtexter_full
1119,111,unsuccessful,0.1,windtexter_full
1120,112,successful,0.8,no_windtexter
