iteration,interception_probability,interception_cost,block_probability,message_status,message_block_cost,total_cost,windtexter
913,0.8,3000,0.7,sucessful,4000,7000.0,Partial
913,0.8,3000,0.8,sucessful,3000,3000.0,Full
914,0.3,8000,0.6,sucessful,5000,13000.0,Baseline
914,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
914,0.9,2000,0.9,sucessful,2000,2000.0,Full
915,0.3,8000,0.9,sucessful,2000,10000.0,Baseline
915,0.9,2000,0.4,unsuccessful,7000,9000.0,Partial
915,0.6,5000,0.9,sucessful,2000,3500.0,Full
916,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
916,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
916,0.8,3000,0.9,sucessful,2000,2500.0,Full
917,0.2,9000,0.7,sucessful,4000,13000.0,Baseline
917,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
917,0.9,2000,0.8,sucessful,3000,2500.0,Full
918,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
918,0.4,7000,0.7,sucessful,4000,11000.0,Partial
918,0.8,3000,0.9,sucessful,2000,2500.0,Full
919,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
919,0.7,4000,0.7,sucessful,4000,8000.0,Partial
919,0.9,2000,0.9,sucessful,2000,2000.0,Full
920,0.6,5000,0.3,unsuccessful,8000,13000.0,Baseline
920,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
920,0.8,3000,0.8,sucessful,3000,3000.0,Full
921,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
921,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
921,0.8,3000,0.9,sucessful,2000,2500.0,Full
922,0.7,4000,0.6,sucessful,5000,9000.0,Baseline
922,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
922,0.9,2000,0.9,sucessful,2000,2000.0,Full
923,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
923,0.4,7000,0.7,sucessful,4000,11000.0,Partial
923,0.8,3000,0.9,sucessful,2000,2500.0,Full
924,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
924,0.7,4000,0.9,sucessful,2000,6000.0,Partial
924,0.9,2000,0.9,sucessful,2000,2000.0,Full
925,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
925,0.7,4000,0.9,sucessful,2000,6000.0,Partial
925,0.8,3000,0.9,sucessful,2000,2500.0,Full
926,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
926,0.8,3000,0.7,sucessful,4000,7000.0,Partial
926,0.9,2000,0.9,sucessful,2000,2000.0,Full
927,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
927,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
927,0.8,3000,0.7,sucessful,4000,3500.0,Full
928,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
928,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
928,0.7,4000,0.9,sucessful,2000,3000.0,Full
929,0.4,7000,0.3,unsuccessful,8000,15000.0,Baseline
929,0.5,6000,0.9,sucessful,2000,8000.0,Partial
929,0.9,2000,0.9,sucessful,2000,2000.0,Full
930,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
930,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
930,0.9,2000,0.9,sucessful,2000,2000.0,Full
931,0.7,4000,0.5,unsuccessful,6000,10000.0,Baseline
931,0.7,4000,0.9,sucessful,2000,6000.0,Partial
931,0.8,3000,0.8,sucessful,3000,3000.0,Full
932,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
932,0.7,4000,0.7,sucessful,4000,8000.0,Partial
932,0.8,3000,0.9,sucessful,2000,2500.0,Full
933,0.8,3000,0.9,sucessful,2000,5000.0,Baseline
933,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
933,0.9,2000,0.9,sucessful,2000,2000.0,Full
934,0.5,6000,0.9,sucessful,2000,8000.0,Baseline
934,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
934,0.7,4000,0.7,sucessful,4000,4000.0,Full
935,0.4,7000,0.6,sucessful,5000,12000.0,Baseline
935,0.7,4000,0.7,sucessful,4000,8000.0,Partial
935,0.9,2000,0.9,sucessful,2000,2000.0,Full
936,0.8,3000,0.5,unsuccessful,6000,9000.0,Baseline
936,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
936,0.9,2000,0.9,sucessful,2000,2000.0,Full
937,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
937,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
937,0.8,3000,0.8,sucessful,3000,3000.0,Full
938,0.4,7000,0.9,sucessful,2000,9000.0,Baseline
938,0.7,4000,0.7,sucessful,4000,8000.0,Partial
938,0.9,2000,0.9,sucessful,2000,2000.0,Full
939,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
939,0.5,6000,0.8,sucessful,3000,9000.0,Partial
939,0.9,2000,0.9,sucessful,2000,2000.0,Full
940,0.6,5000,0.4,unsuccessful,7000,12000.0,Baseline
940,0.4,7000,0.8,sucessful,3000,10000.0,Partial
940,0.7,4000,0.9,sucessful,2000,3000.0,Full
941,0.3,8000,0.4,unsuccessful,7000,15000.0,Baseline
941,0.4,7000,0.7,sucessful,4000,11000.0,Partial
941,0.9,2000,0.9,sucessful,2000,2000.0,Full
942,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
942,0.8,3000,0.7,sucessful,4000,7000.0,Partial
942,0.9,2000,0.8,sucessful,3000,2500.0,Full
943,0.3,8000,0.6,sucessful,5000,13000.0,Baseline
943,0.4,7000,0.8,sucessful,3000,10000.0,Partial
943,0.9,2000,0.7,sucessful,4000,3000.0,Full
944,0.4,7000,0.9,sucessful,2000,9000.0,Baseline
944,0.5,6000,0.7,sucessful,4000,10000.0,Partial
944,0.8,3000,0.9,sucessful,2000,2500.0,Full
945,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
945,0.5,6000,0.7,sucessful,4000,10000.0,Partial
945,0.9,2000,0.9,sucessful,2000,2000.0,Full
946,0.7,4000,0.2,unsuccessful,9000,13000.0,Baseline
946,0.9,2000,0.8,sucessful,3000,5000.0,Partial
946,0.9,2000,0.8,sucessful,3000,2500.0,Full
947,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
947,0.7,4000,0.7,sucessful,4000,8000.0,Partial
947,0.9,2000,0.8,sucessful,3000,2500.0,Full
948,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
948,0.8,3000,0.8,sucessful,3000,6000.0,Partial
948,0.9,2000,0.7,sucessful,4000,3000.0,Full
949,0.7,4000,0.2,unsuccessful,9000,13000.0,Baseline
949,0.8,3000,0.7,sucessful,4000,7000.0,Partial
949,0.9,2000,0.7,sucessful,4000,3000.0,Full
950,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
950,0.7,4000,0.7,sucessful,4000,8000.0,Partial
950,0.9,2000,0.8,sucessful,3000,2500.0,Full
951,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
951,0.5,6000,0.8,sucessful,3000,9000.0,Partial
951,0.9,2000,0.9,sucessful,2000,2000.0,Full
952,0.3,8000,0.6,sucessful,5000,13000.0,Baseline
952,0.9,2000,0.9,sucessful,2000,4000.0,Partial
952,0.9,2000,0.7,sucessful,4000,3000.0,Full
953,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
953,0.9,2000,0.7,sucessful,4000,6000.0,Partial
953,0.6,5000,0.9,sucessful,2000,3500.0,Full
954,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
954,0.9,2000,0.7,sucessful,4000,6000.0,Partial
954,0.7,4000,0.8,sucessful,3000,3500.0,Full
955,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
955,0.7,4000,0.7,sucessful,4000,8000.0,Partial
955,0.9,2000,0.8,sucessful,3000,2500.0,Full
956,0.8,3000,0.7,sucessful,4000,7000.0,Baseline
956,0.4,7000,0.4,unsuccessful,7000,14000.0,Partial
956,0.9,2000,0.9,sucessful,2000,2000.0,Full
957,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
957,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
957,0.7,4000,0.8,sucessful,3000,3500.0,Full
958,0.4,7000,0.4,unsuccessful,7000,14000.0,Baseline
958,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
958,0.9,2000,0.9,sucessful,2000,2000.0,Full
959,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
959,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
959,0.9,2000,0.6,sucessful,5000,3500.0,Full
960,0.6,5000,0.9,sucessful,2000,7000.0,Baseline
960,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
960,0.8,3000,0.9,sucessful,2000,2500.0,Full
961,0.4,7000,0.4,unsuccessful,7000,14000.0,Baseline
961,0.9,2000,0.7,sucessful,4000,6000.0,Partial
961,0.9,2000,0.8,sucessful,3000,2500.0,Full
962,0.5,6000,0.5,unsuccessful,6000,12000.0,Baseline
962,0.7,4000,0.9,sucessful,2000,6000.0,Partial
962,0.8,3000,0.8,sucessful,3000,3000.0,Full
963,0.2,9000,0.9,sucessful,2000,11000.0,Baseline
963,0.7,4000,0.7,sucessful,4000,8000.0,Partial
963,0.9,2000,0.9,sucessful,2000,2000.0,Full
964,0.7,4000,0.7,sucessful,4000,8000.0,Baseline
964,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
964,0.9,2000,0.8,sucessful,3000,2500.0,Full
965,0.5,6000,0.6,sucessful,5000,11000.0,Baseline
965,0.4,7000,0.7,sucessful,4000,11000.0,Partial
965,0.9,2000,0.8,sucessful,3000,2500.0,Full
966,0.6,5000,0.3,unsuccessful,8000,13000.0,Baseline
966,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
966,0.7,4000,0.9,sucessful,2000,3000.0,Full
967,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
967,0.9,2000,0.7,sucessful,4000,6000.0,Partial
967,0.9,2000,0.8,sucessful,3000,2500.0,Full
968,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
968,0.5,6000,0.7,sucessful,4000,10000.0,Partial
968,0.9,2000,0.9,sucessful,2000,2000.0,Full
969,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
969,0.5,6000,0.8,sucessful,3000,9000.0,Partial
969,0.9,2000,0.6,sucessful,5000,3500.0,Full
970,0.4,7000,0.4,unsuccessful,7000,14000.0,Baseline
970,0.6,5000,0.7,sucessful,4000,9000.0,Partial
970,0.9,2000,0.8,sucessful,3000,2500.0,Full
971,0.7,4000,0.2,unsuccessful,9000,13000.0,Baseline
971,0.7,4000,0.9,sucessful,2000,6000.0,Partial
971,0.9,2000,0.9,sucessful,2000,2000.0,Full
972,0.4,7000,0.6,sucessful,5000,12000.0,Baseline
972,0.8,3000,0.7,sucessful,4000,7000.0,Partial
972,0.7,4000,0.8,sucessful,3000,3500.0,Full
973,0.6,5000,0.4,unsuccessful,7000,12000.0,Baseline
973,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
973,0.9,2000,0.9,sucessful,2000,2000.0,Full
974,0.7,4000,0.3,unsuccessful,8000,12000.0,Baseline
974,0.5,6000,0.4,unsuccessful,7000,13000.0,Partial
974,0.8,3000,0.8,sucessful,3000,3000.0,Full
975,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
975,0.4,7000,0.5,unsuccessful,6000,13000.0,Partial
975,0.8,3000,0.9,sucessful,2000,2500.0,Full
976,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
976,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
976,0.8,3000,0.9,sucessful,2000,2500.0,Full
977,0.9,2000,0.9,sucessful,2000,4000.0,Baseline
977,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
977,0.6,5000,0.9,sucessful,2000,3500.0,Full
978,0.9,2000,0.3,unsuccessful,8000,10000.0,Baseline
978,0.9,2000,0.8,sucessful,3000,5000.0,Partial
978,0.6,5000,0.9,sucessful,2000,3500.0,Full
979,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
979,0.5,6000,0.9,sucessful,2000,8000.0,Partial
979,0.7,4000,0.9,sucessful,2000,3000.0,Full
980,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
980,0.7,4000,0.8,sucessful,3000,7000.0,Partial
980,0.7,4000,0.7,sucessful,4000,4000.0,Full
981,0.5,6000,0.2,unsuccessful,9000,15000.0,Baseline
981,0.8,3000,0.4,unsuccessful,7000,10000.0,Partial
981,0.9,2000,0.9,sucessful,2000,2000.0,Full
982,0.5,6000,0.7,sucessful,4000,10000.0,Baseline
982,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
982,0.9,2000,0.8,sucessful,3000,2500.0,Full
983,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
983,0.9,2000,0.5,unsuccessful,6000,8000.0,Partial
983,0.9,2000,0.9,sucessful,2000,2000.0,Full
984,0.5,6000,0.4,unsuccessful,7000,13000.0,Baseline
984,0.7,4000,0.7,sucessful,4000,8000.0,Partial
984,0.8,3000,0.7,sucessful,4000,3500.0,Full
985,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
985,0.7,4000,0.8,sucessful,3000,7000.0,Partial
985,0.9,2000,0.9,sucessful,2000,2000.0,Full
986,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
986,0.7,4000,0.7,sucessful,4000,8000.0,Partial
986,0.9,2000,0.7,sucessful,4000,3000.0,Full
987,0.6,5000,0.6,sucessful,5000,10000.0,Baseline
987,0.5,6000,0.5,unsuccessful,6000,12000.0,Partial
987,0.9,2000,0.9,sucessful,2000,2000.0,Full
988,0.8,3000,0.8,sucessful,3000,6000.0,Baseline
988,0.8,3000,0.5,unsuccessful,6000,9000.0,Partial
988,0.8,3000,0.9,sucessful,2000,2500.0,Full
989,0.6,5000,0.7,sucessful,4000,9000.0,Baseline
989,0.4,7000,0.9,sucessful,2000,9000.0,Partial
989,0.9,2000,0.9,sucessful,2000,2000.0,Full
990,0.9,2000,0.4,unsuccessful,7000,9000.0,Baseline
990,0.7,4000,0.8,sucessful,3000,7000.0,Partial
990,0.8,3000,0.7,sucessful,4000,3500.0,Full
991,0.7,4000,0.4,unsuccessful,7000,11000.0,Baseline
991,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
991,0.9,2000,0.9,sucessful,2000,2000.0,Full
992,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
992,0.7,4000,0.8,sucessful,3000,7000.0,Partial
992,0.9,2000,0.7,sucessful,4000,3000.0,Full
993,0.6,5000,0.2,unsuccessful,9000,14000.0,Baseline
993,0.7,4000,0.9,sucessful,2000,6000.0,Partial
993,0.9,2000,0.8,sucessful,3000,2500.0,Full
994,0.6,5000,0.5,unsuccessful,6000,11000.0,Baseline
994,0.9,2000,0.7,sucessful,4000,6000.0,Partial
994,0.8,3000,0.9,sucessful,2000,2500.0,Full
995,0.7,4000,0.9,sucessful,2000,6000.0,Baseline
995,0.4,7000,0.7,sucessful,4000,11000.0,Partial
995,0.8,3000,0.9,sucessful,2000,2500.0,Full
996,0.9,2000,0.5,unsuccessful,6000,8000.0,Baseline
996,0.7,4000,0.4,unsuccessful,7000,11000.0,Partial
996,0.9,2000,0.9,sucessful,2000,2000.0,Full
997,0.7,4000,0.8,sucessful,3000,7000.0,Baseline
997,0.7,4000,0.5,unsuccessful,6000,10000.0,Partial
997,0.8,3000,0.7,sucessful,4000,3500.0,Full
998,0.9,2000,0.6,sucessful,5000,7000.0,Baseline
998,0.8,3000,0.9,sucessful,2000,5000.0,Partial
998,0.9,2000,0.8,sucessful,3000,2500.0,Full
999,0.5,6000,0.8,sucessful,3000,9000.0,Baseline
999,0.4,7000,0.7,sucessful,4000,11000.0,Partial
999,0.9,2000,0.9,sucessful,2000,2000.0,Full
